DOI,sample_id,YEAR,DOIlink,dbnanme,dbversion,pykeri_compatible,TF_matzt_complete,TF_mat_complete,fraction_Ts_TEPZToverTEPZTex,is_Temperature_range_valid,autoTc,autoTh,ztTc,ztTh,Tc_ofTEP,Th_ofTEP,Tc_ofZT,Th_ofZT,Tc_ofTEPZT,Th_ofTEPZT,deltaT_ofTEP,deltaT_ofZT,deltaT_ofTEPZT,avg_ZT_ofRawFig,avg_ZT_ofTEPEval,peak_ZT_ofRawFig,peak_ZT_ofTEPEval,d_Tmid,d_avgZT,d_peakZT,errdZT_Linf,errdZT_L2,errdZT_L1,is_avg_ZT_ofRawFig_positiveFinite,is_avg_ZT_ofTEPEval_positiveFinite,ispeak_ZT_ofRawFig_positiveFinite,is_peak_ZT_ofTEPEval_positiveFinite,errdZT_Linf_over_avg_ZT_ofRawFig,errdZT_Linf_over_avg_ZT_ofTEPEval,errdZT_Linf_over_peak_ZT_ofRawFig,errdZT_Linf_over_peak_ZT_ofTEPEval,cri_product_def,cri_product_1o2,cri_product_1o5
10.1039/c5tc02219c,58,2015.0,https://DOI.org/10.1039/c5tc02219c,tematdb,v1.1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False
10.1038/srep03212,59,2013.0,https://DOI.org/10.1038/srep03212,tematdb,v1.1.6,True,True,True,0.9823008849557522,True,22.3116313094367,466.498559077809,21.4117,472.265,24.0,466.0,22.0,472.0,24.0,466.0,442.0,450.0,442.0,0.4737999442674122,0.4424706702577162,0.9424044264857436,0.9071826773292612,2.0,0.0313292740096959,0.0352217491564824,0.0798112524360608,0.036017062460055,0.0286271315879091,True,True,True,True,0.1684492651417776,0.1803763679738927,0.084688961758891,0.0879770463331867,True,False,False
10.1039/c4nr00191e,60,2014.0,https://DOI.org/10.1039/c4nr00191e,tematdb,v1.1.6,True,True,True,0.992063492063492,True,47.626,299.456,49.0644,299.448,48.0,298.0,50.0,298.0,50.0,298.0,250.0,248.0,248.0,0.1298273374665215,0.127767200444221,0.310977117798935,0.3101955674812833,1.0,0.0020601370223004,0.0007815503176517,0.0044348675188715,0.0018403108342588,0.0014675974938594,True,True,True,True,0.0341597355796903,0.034710532151072,0.0142610734521599,0.0142970048053287,True,True,True
10.1109/ICT.2003.1287440,61,2003.0,https://DOI.org/10.1109/ICT.2003.1287440,tematdb,v1.1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False
10.1021/nl203389x,62,2012.0,https://DOI.org/10.1021/nl203389x,tematdb,v1.1.6,True,True,True,0.98,True,300.085,400.0,301.483,399.897,302.0,400.0,302.0,398.0,302.0,398.0,98.0,96.0,96.0,0.5323352708249459,0.5455337920056726,0.6143636439512477,0.6385739460971399,-1.0,-0.0131985211807267,-0.0242103021458922,0.0200684675760768,0.0130954296134104,0.0112997425257987,True,True,True,True,0.0376989252374302,0.0367868459665797,0.0326654543667452,0.031427006533436,True,True,False
10.1016/j.jallcom.2013.03.062,63,2013.0,https://DOI.org/10.1016/j.jallcom.2013.03.062,tematdb,v1.1.6,True,True,True,0.9927007299270072,True,299.721,571.634,298.462,573.333,300.0,570.0,300.0,572.0,300.0,570.0,270.0,272.0,270.0,0.7452207443484631,0.7529447074314859,1.143378197659945,1.153975191341035,1.0,-0.0077239630830228,-0.0105969936810899,0.0155295527402733,0.0067257103205419,0.0055247994117638,True,True,True,True,0.0208388626565282,0.0206250905106288,0.0135821662264125,0.0134574407290562,True,True,True
10.1021/nl2034859,64,2012.0,https://DOI.org/10.1021/nl2034859,tematdb,v1.1.6,True,True,True,0.98,True,8.360885,304.185161699429,4.763,303.696,10.0,304.0,6.0,302.0,10.0,302.0,294.0,296.0,292.0,0.1781734291903521,0.1434823219165426,0.5458085139977602,0.4266130750735337,-3.0,0.0346911072738095,0.1191954389242265,0.1257204098957307,0.0549103888067741,0.0390025063305626,True,True,True,True,0.7056069497400584,0.8762083594441463,0.2303379421015162,0.2946942258487054,False,False,False
10.1039/c4ta01554a,65,2014.0,https://DOI.org/10.1039/c4ta01554a,tematdb,v1.1.6,True,True,True,0.984126984126984,True,300.0,548.382,300.714,550.714,300.0,548.0,302.0,550.0,302.0,548.0,248.0,248.0,246.0,0.9821904172497362,0.9866922467155582,1.276235198,1.2737528114137655,2.0,-0.004501829465822,0.0024823865862344,0.0093260334027458,0.0037982567560012,0.0031269033988766,True,True,True,True,0.0094951378459382,0.009451815835981,0.0073074566642267,0.007321697992874,True,True,True
10.1063/1.2425007,66,2007.0,https://DOI.org/10.1063/1.2425007,tematdb,v1.1.6,True,True,True,1.0,True,300.484,419.587,300.396,419.863,302.0,418.0,302.0,418.0,302.0,418.0,116.0,116.0,116.0,1.2404445076218138,1.242505666399411,1.3582211233370012,1.3746204850388537,0.0,-0.0020611587775971,-0.0163993617018525,0.0209147450158098,0.0089188216247544,0.0073172529376973,True,True,True,True,0.01686068573588,0.0168327160039579,0.0153986303529314,0.0152149231321972,True,True,False
10.1088/0957-4484/24/28/285702,67,2013.0,https://DOI.org/10.1088/0957-4484/24/28/285702,tematdb,v1.1.6,True,True,True,1.0,True,300.0,498.889,300.0,499.457,300.0,498.0,300.0,498.0,300.0,498.0,198.0,198.0,198.0,1.0248571871781735,1.0191634341063265,1.159146464920351,1.1522378823146977,0.0,0.0056937530718472,0.0069085826056531,0.014512418736668,0.0074464623014061,0.0065287624734845,True,True,True,True,0.0141604302709008,0.0142395402454696,0.0125199180395768,0.0125949849066882,True,True,True
10.1002/pssa.201228589,68,2013.0,https://DOI.org/10.1002/pssa.201228589,tematdb,v1.1.6,True,True,True,1.0,True,372.605,472.889,372.825,473.317,374.0,472.0,374.0,472.0,374.0,472.0,98.0,98.0,98.0,0.6675026517354767,0.6583187266731453,0.8491666547857432,0.840663226149171,0.0,0.0091839250623314,0.0085034286365721,0.0228233553188641,0.0109006501660105,0.009205391032234,True,True,True,True,0.0341921567794891,0.0346691570422178,0.0268773569831505,0.0271492252889556,True,True,False
10.1103/PhysRevB.90.085118,69,2014.0,https://DOI.org/10.1103/PhysRevB.90.085118,tematdb,v1.1.6,True,True,True,0.7866666666666666,True,124.107866061082,361.875806145125,99.5062,399.552,126.0,360.0,100.0,398.0,126.0,360.0,234.0,298.0,234.0,0.3140434273288404,0.4067401224106475,0.4611987973505119,0.5104076984507215,6.0,-0.0926966950818071,-0.0492089011002096,0.0834581080040587,0.0492879417897488,0.0461468542360337,True,True,True,True,0.2657533982288005,0.2051877929067417,0.1809590755299182,0.1635126355997085,False,False,False
10.1103/PhysRevB.85.125207,70,2012.0,https://DOI.org/10.1103/PhysRevB.85.125207,tematdb,v1.1.6,True,True,True,0.8546255506607929,True,186.082,574.113,121.158,575.501,188.0,574.0,122.0,574.0,188.0,574.0,386.0,452.0,386.0,0.3910685192395848,0.4003713828953308,0.5543503800086703,0.5386048794943347,-33.0,-0.009302863655746,0.0157455005143356,0.1106303261586862,0.0461804640989797,0.0377854047644215,True,True,True,True,0.2828924362763895,0.2763192647752459,0.1995675120795551,0.2054016411112925,False,False,False
10.1021/nl202935k,71,2012.0,https://DOI.org/10.1021/nl202935k,tematdb,v1.1.6,True,True,True,1.0,True,300.146,400.286,300.349,400.404,302.0,400.0,302.0,400.0,302.0,400.0,98.0,98.0,98.0,0.770760636440497,0.7738678618858786,0.9536436497835896,0.9555020006308356,0.0,-0.0031072254453816,-0.0018583508472459,0.0156814521757933,0.0075215710251582,0.0059084901826757,True,True,True,True,0.0203454242917916,0.0202637335753656,0.0164437231657253,0.0164117418544808,True,True,True
10.1002/adfm.201600718,72,2016.0,https://DOI.org/10.1002/adfm.201600718,tematdb,v1.1.6,True,True,True,0.992063492063492,True,301.225,550.375,298.464,550.211,302.0,550.0,300.0,550.0,302.0,550.0,248.0,250.0,248.0,0.2547899670731178,0.2618345378523786,0.2903433801924524,0.297859701947158,-1.0,-0.0070445707792608,-0.0075163217547055,0.0135628501528773,0.0077812216384847,0.0068485332127919,True,True,True,True,0.0532314922313449,0.0517993167139928,0.0467131371959892,0.0455343574985629,True,True,False
10.1111/j.1551-2916.2012.05284.x,73,2012.0,https://DOI.org/10.1111/j.1551-2916.2012.05284.x,tematdb,v1.1.6,True,True,True,0.988950276243094,True,326.382,1047.7,330.769,1050.77,328.0,1046.0,332.0,1050.0,332.0,1046.0,718.0,718.0,714.0,0.1585629346551095,0.1406908048862758,0.3956104643838395,0.3797410021012236,4.0,0.0178721297688337,0.0158694622826159,0.0267470015632051,0.0174980381962041,0.0158971702736196,True,True,True,True,0.16868382022181,0.1901119379111195,0.0676094390093127,0.0704348527422788,True,False,False
10.1016/j.jallcom.2013.03.167,74,2013.0,https://DOI.org/10.1016/j.jallcom.2013.03.167,tematdb,v1.1.6,True,True,True,1.0,True,303.079,472.446,302.727,473.117,304.0,472.0,304.0,472.0,304.0,472.0,168.0,168.0,168.0,0.4322642718382132,0.433233335882604,0.4788368515301086,0.480440606988217,0.0,-0.0009690640443908,-0.0016037554581084,0.0033135160883412,0.0014611660707447,0.0012949264279884,True,True,True,True,0.0076654868426911,0.0076483405451495,0.0069199270644125,0.0068968277038717,True,True,True
10.1063/1.4893236,75,2014.0,https://DOI.org/10.1063/1.4893236,tematdb,v1.1.6,True,True,True,0.9950738916256158,True,305.381,710.762,306.241,710.78,306.0,710.0,308.0,710.0,308.0,710.0,404.0,402.0,402.0,0.4852700628657175,0.4910286944205788,0.7455770059095528,0.7595075406117195,1.0,-0.0057586315548612,-0.0139305347021667,0.0290563075605488,0.0129893162691456,0.0101044053419253,True,True,True,True,0.0598765713857548,0.0591743576102731,0.0389715714543827,0.0382567729836447,True,True,False
10.1021/nn2017183,76,2011.0,https://DOI.org/10.1021/nn2017183,tematdb,v1.1.6,True,True,True,0.8711656441717791,True,306.526,596.769,313.982,632.803,308.0,596.0,314.0,632.0,314.0,596.0,288.0,318.0,282.0,0.1193993376541869,0.0706097770800669,0.3579478208887886,0.3391567873244407,21.0,0.0487895605741199,0.0187910335643479,0.1335797550996725,0.0529553751885624,0.0332607832423179,True,True,True,True,1.1187646240262736,1.8918025325048349,0.3731821994836913,0.3938584162017339,False,False,False
10.1021/cm803437x,77,2009.0,https://DOI.org/10.1021/cm803437x,tematdb,v1.1.6,True,True,True,1.0,True,288.211,724.469,288.496,724.779,290.0,724.0,290.0,724.0,290.0,724.0,434.0,434.0,434.0,0.6798361650106712,0.7055408308557863,1.2268814889422497,1.3149378106818204,0.0,-0.0257046658451151,-0.0880563217395706,0.104020034450514,0.0489002419857191,0.0320995446817714,True,True,True,True,0.1530075035782793,0.1474330469639054,0.0847840931565398,0.0791064289166478,False,False,False
10.1021/ja910762q,78,2010.0,https://DOI.org/10.1021/ja910762q,tematdb,v1.1.6,True,True,True,0.985781990521327,True,298.239,715.888,295.439,717.301,300.0,714.0,296.0,716.0,300.0,714.0,414.0,420.0,414.0,0.7207041285261491,0.6942891693536171,1.1334256724107648,1.1000326000958285,-1.0,0.026414959172532,0.0333930723149362,0.0676164630528454,0.0351736442297734,0.0292958575233567,True,True,True,True,0.0938200023789541,0.0973894827076106,0.0596567244758335,0.0614676901820501,True,False,False
10.1039/c3ee40482j,79,2013.0,https://DOI.org/10.1039/c3ee40482j,tematdb,v1.1.6,True,True,True,1.0,True,306.427,812.767,307.453,813.043,308.0,812.0,308.0,812.0,308.0,812.0,504.0,504.0,504.0,1.013919980158455,1.07228161401009,1.6418100432691338,1.8192843216396648,0.0,-0.058361633851635,-0.1774742783705309,0.1851720038936155,0.0855089848818633,0.0664276684351458,True,True,True,True,0.1826298006916452,0.1726897127342454,0.1127852790599973,0.1017828833520236,False,False,False
10.1103/PhysRevB.82.115209,80,2010.0,https://DOI.org/10.1103/PhysRevB.82.115209,tematdb,v1.1.6,True,True,True,0.9282051282051282,True,302.0,687.887,324.309,690.055,302.0,686.0,326.0,690.0,326.0,686.0,384.0,364.0,360.0,0.6983688508302813,0.6435680973675916,1.2668235354529,1.2905954062831548,14.0,0.0548007534626897,-0.0237718708302547,0.1062627154250592,0.0295451267702268,0.0181043343265474,True,True,True,True,0.152158440770554,0.165114951874882,0.0838812292724491,0.0823361953000361,False,False,False
10.1103/PhysRevB.83.195209,81,2011.0,https://DOI.org/10.1103/PhysRevB.83.195209,tematdb,v1.1.6,True,True,True,0.9651898734177216,True,305.535055350553,914.566929133858,304.946996466431,937.667844522968,306.0,914.0,306.0,936.0,306.0,914.0,608.0,630.0,608.0,0.6095442240714198,0.6908209485495805,0.930383275261324,1.0894545411499168,11.0,-0.0812767244781607,-0.1590712658885927,0.1717637075503578,0.1050168833107052,0.0927741289947496,True,True,True,True,0.2817903948019897,0.2486370859351991,0.1846160739530848,0.1576602795827182,False,False,False
10.1007/s11664-013-2500-8,82,2013.0,https://DOI.org/10.1007/s11664-013-2500-8,tematdb,v1.1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False
10.1007/s11664-013-2819-1,83,2013.0,https://DOI.org/10.1007/s11664-013-2819-1,tematdb,v1.1.6,True,True,True,0.9933774834437086,True,420.241,722.169,422.554,723.27,422.0,722.0,424.0,722.0,424.0,722.0,300.0,298.0,298.0,0.5725681431757627,0.5822023143494772,0.7875934642857144,0.7944345660070183,1.0,-0.0096341711737145,-0.0068411017213039,0.0258618869746222,0.0134013103832908,0.0111455192619359,True,True,True,True,0.0451682254468064,0.0444207903974393,0.032836594191493,0.0325538289510853,True,True,False
10.1063/1.4890320,84,2014.0,https://DOI.org/10.1063/1.4890320,tematdb,v1.1.6,True,True,True,0.8545454545454545,True,310.0,778.182,298.852,849.773,310.0,778.0,300.0,848.0,310.0,778.0,468.0,548.0,468.0,0.3949748733769229,0.3485425023441056,0.8157500988581609,0.647718824682298,30.0,0.0464323710328172,0.1680312741758628,0.0177372052733562,0.0083560741333113,0.0069184294840586,True,True,True,True,0.0449071737695824,0.0508896480459788,0.0217434301242301,0.0273841126696545,False,False,False
10.1039/c5ee01147g,85,2015.0,https://DOI.org/10.1039/c5ee01147g,tematdb,v1.1.6,True,True,True,0.9967741935483873,True,302.23,922.489,302.174,921.739,304.0,922.0,304.0,920.0,304.0,920.0,618.0,616.0,616.0,1.460850648178731,1.4387296116287571,2.2781829998000003,2.2551436477896702,-1.0,0.0221210365499735,0.02303935201033,0.1038719604587714,0.0413461158398614,0.0334713594784956,True,True,True,True,0.0711037508100301,0.0721969990880913,0.0455942127861942,0.0460600195293897,False,False,False
10.1016/j.jssc.2009.07.004,86,2009.0,https://DOI.org/10.1016/j.jssc.2009.07.004,tematdb,v1.1.6,True,True,True,0.972972972972973,True,85.0,300.0,80.0,300.0,86.0,300.0,80.0,300.0,86.0,300.0,214.0,220.0,214.0,0.0925723909549549,0.092270899650443,0.272607,0.2676702368038282,-3.0,0.0003014913045119,0.0049367631961718,0.0097865589193676,0.0034396399397439,0.0027734049051324,True,True,True,True,0.1057179016163659,0.1060633304372545,0.0358998812186322,0.0365619989589657,True,False,False
10.1063/1.3517088,87,2010.0,https://DOI.org/10.1063/1.3517088,tematdb,v1.1.6,True,True,True,0.98989898989899,True,327.143,720.714,328.355,723.409,328.0,720.0,330.0,722.0,330.0,720.0,392.0,392.0,390.0,0.371162105607918,0.3804595078188567,0.6142958225049817,0.6081851235890665,2.0,-0.0092974022109386,0.0061106989159152,0.0313174302044301,0.013441620849893,0.0123460936469105,True,True,True,True,0.084376690753858,0.0823147524528178,0.0509810242184678,0.051493252612983,True,True,False
10.1007/s11664-013-2832-4,88,2013.0,https://DOI.org/10.1007/s11664-013-2832-4,tematdb,v1.1.6,True,True,True,0.9955555555555556,True,322.598,770.833,322.788,773.19,324.0,770.0,324.0,772.0,324.0,770.0,446.0,448.0,446.0,0.5874920295559192,0.575019269042448,1.0610036247987749,1.0634486688318137,1.0,0.0124727605134711,-0.0024450440330388,0.0430201453233332,0.0175225162304004,0.0151033214171886,True,True,True,True,0.0732267727203921,0.0748151368822345,0.0405466525446529,0.0404534290974197,True,True,False
10.1016/j.jallcom.2015.03.117,89,2015.0,https://DOI.org/10.1016/j.jallcom.2015.03.117,tematdb,v1.1.6,True,True,True,0.9933333333333332,True,301.378,599.882,299.224,599.882,302.0,598.0,300.0,598.0,302.0,598.0,296.0,298.0,296.0,0.6794363625459544,0.6735205486577542,1.0223717609149678,1.0267030616585062,-1.0,0.0059158138882001,-0.0043313007435383,0.0279536039065285,0.0134704967638922,0.0110680529373133,True,True,True,True,0.0411423430470838,0.0415037135277263,0.0273419170747747,0.0272265710997034,True,True,False
10.1021/nl400319u,90,2013.0,https://DOI.org/10.1021/nl400319u,tematdb,v1.1.6,True,True,True,0.9933774834437086,True,319.949,620.437,320.764,620.408,320.0,620.0,322.0,620.0,322.0,620.0,300.0,298.0,298.0,0.7580719165990344,0.7571782289191568,1.2034691387579173,1.1958890810929426,1.0,0.0008936876798776,0.0075800576649747,0.0431884121047385,0.0133117084479721,0.0100775715752289,True,True,True,True,0.0569713917097685,0.0570386343072599,0.0358865970998746,0.0361140617366185,True,True,False
10.1103/PhysRevB.87.045203,91,2013.0,https://DOI.org/10.1103/PhysRevB.87.045203,tematdb,v1.1.6,True,True,True,0.9904306220095692,True,324.718,739.602649006623,323.673,741.968,326.0,738.0,324.0,740.0,326.0,738.0,412.0,416.0,412.0,0.8646235443429767,0.8691331553327036,1.5652054067751402,1.5818458922837262,0.0,-0.0045096109897269,-0.0166404855085859,0.0546666258126673,0.0223246391914984,0.0162510386563227,True,True,True,True,0.0632259278275937,0.0628978718361526,0.0349261672468275,0.0345587557418407,True,False,False
10.1039/c5tc03068d,92,2015.0,https://DOI.org/10.1039/c5tc03068d,tematdb,v1.1.6,True,True,True,0.9458483754512635,True,305.0,828.333,298.911,852.139,306.0,828.0,300.0,852.0,306.0,828.0,522.0,552.0,522.0,0.9958801913129848,0.931685042747048,1.7116133084029916,1.5757949212230475,9.0,0.0641951485659367,0.1358183871799441,0.2173398957277872,0.0938060642127576,0.0679714027599685,True,True,True,True,0.2182389986502721,0.2332761456457071,0.12697955470478,0.1379239727204474,False,False,False
10.1103/PhysRevB.87.144104,93,2013.0,https://DOI.org/10.1103/PhysRevB.87.144104,tematdb,v1.1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False
10.1021/acsnano.6b03696,94,2016.0,https://DOI.org/10.1021/acsnano.6b03696,tematdb,v1.1.6,True,True,True,0.9867549668874172,True,323.056379821958,622.11482132396,321.429,621.429,324.0,622.0,322.0,620.0,324.0,620.0,298.0,298.0,296.0,0.6486212677983983,0.64445489494306,1.8487763478000003,1.951776764286598,-2.0,0.0041663728553383,-0.1030004164865976,0.0634893697117535,0.0258114896512089,0.0201258946540993,True,True,True,True,0.0978835768479411,0.0985163899133128,0.0343412927081766,0.0325290119615497,False,False,False
10.1007/s13391-012-2207-7,95,2012.0,https://DOI.org/10.1007/s13391-012-2207-7,tematdb,v1.1.6,True,True,True,1.0,True,322.761760242792,723.042836041359,323.335826477187,723.335826477187,324.0,722.0,324.0,722.0,324.0,722.0,398.0,398.0,398.0,0.7771750418483834,0.5910852586992569,1.3299296462017338,1.0947129735534995,0.0,0.1860897831491265,0.2352166726482343,0.2821100041647779,0.1964786763103997,0.1860897831491266,True,True,True,True,0.3629941634433158,0.4772746401857317,0.2121240059355631,0.2577022571030953,False,False,False
10.1038/ncomms4640,96,2014.0,https://DOI.org/10.1038/ncomms4640,tematdb,v1.1.6,True,True,True,0.987012987012987,True,305.659,913.636,302.006,919.63,306.0,912.0,304.0,918.0,306.0,912.0,606.0,614.0,606.0,0.8913684964100654,0.8695302448901022,1.426284230755152,1.398256278299921,2.0,0.0218382515199632,0.0280279524552309,0.1269987238924601,0.0344008866168987,0.0234011820038559,True,True,True,True,0.1424761189159591,0.146054406547424,0.0890416658573166,0.0908265000224939,False,False,False
10.1016/j.jallcom.2012.08.041,97,2013.0,https://DOI.org/10.1016/j.jallcom.2012.08.041,tematdb,v1.1.6,True,True,True,0.9957983193277312,True,298.792,772.222,296.305,772.906,300.0,772.0,298.0,772.0,300.0,772.0,472.0,474.0,472.0,0.9942990658258556,0.955974620335658,1.1954221977832362,1.1634072807034517,-1.0,0.0383244454901977,0.0320149170797845,0.065139604602701,0.0431447601639938,0.0405185243582068,True,True,True,True,0.0655130904187229,0.0681394706690325,0.0544908775522944,0.0559903704258362,True,False,False
10.1063/1.4869220,98,2014.0,https://DOI.org/10.1063/1.4869220,tematdb,v1.1.6,True,True,True,0.9949238578680204,True,327.027,718.411,327.187,720.589,328.0,718.0,328.0,720.0,328.0,718.0,390.0,392.0,390.0,0.7451970093266611,0.6521936208214483,1.5354744386809929,1.622705704736956,1.0,0.0930033885052128,-0.0872312660559631,0.1984419513940405,0.1065804925717809,0.0922692139598481,True,True,True,True,0.2662946159343112,0.3042684642393461,0.1292381992138577,0.1222907831128925,False,False,False
