sample_id,doi,doilink,fraction_Ts_TEPZToverTEPZTex,is_temperature_range_valid,autoTc,autoTh,ztTc,ztTh,Tc_ofTEP,Th_ofTEP,Tc_ofZT,Th_ofZT,Tc_ofTEPZT,Th_ofTEPZT,deltaT_ofTEP,deltaT_ofZT,deltaT_ofTEPZT,avg_ZT_ofRawFig,avg_ZT_ofTEPEval,peak_ZT_ofRawFig,peak_ZT_ofTEPEval,d_Tmid,d_avgZT,d_peakZT,errdZT_Linf,errdZT_L2,errdZT_L1,is_avg_ZT_ofRawFig_positiveFinite,is_avg_ZT_ofTEPEval_positiveFinite,ispeak_ZT_ofRawFig_positiveFinite,is_peak_ZT_ofTEPEval_positiveFinite,errdZT_Linf_over_avg_ZT_ofRawFig,errdZT_Linf_over_avg_ZT_ofTEPEval,errdZT_Linf_over_peak_ZT_ofRawFig,errdZT_Linf_over_peak_ZT_ofTEPEval
138,10.1073/pnas.1305735110,https://doi.org/10.1073/pnas.1305735110,0.993127147766323,True,299.687,878.33,301.451,880.632,300,878,302,880,302,878,578,578,576,0.42840652659522105,0.4237651388476592,1.100674129605679,1.1288543573740455,2.0,0.004641387747561843,-0.028180227768366484,0.03443298218077473,0.008448178516018498,0.006323258690632263,True,True,True,True,0.08037455090713091,0.08125487215491117,0.031283539109900296,0.030502590485519447
139,10.1039/c4cp02091j,https://doi.org/10.1039/c4cp02091j,0.9156118143459916,True,322.779,757.793,299.975,773.309,324,756,300,772,324,756,432,472,432,0.3446471112477247,0.3782601382042672,0.5786330431373283,0.6763957031948178,-4.0,-0.0336130269565425,-0.09776266005748946,0.16473843411427103,0.047494191498534975,0.027956777133391723,True,True,True,True,0.4779916289385658,0.43551624259521987,0.2847027767737994,0.2435533421282283
140,10.1016/j.jallcom.2015.04.073,https://doi.org/10.1016/j.jallcom.2015.04.073,0.996,True,300.84,801.3863333333334,300.647,798.743,302,800,302,798,302,798,498,496,496,0.503105887693869,0.434728403943432,1.8877810465335905,1.790880628749385,-1.0,0.06837748375043701,0.09690041778420544,0.38407423024643195,0.1357198293611184,0.07383011424351457,True,True,True,True,0.7634063517064906,0.8834808739490799,0.20345274201776867,0.21446110035521473
141,10.1039/c5cp05151g,https://doi.org/10.1039/c5cp05151g,0.9859154929577465,True,301.247,724.057,299.881,721.655,302,724,300,720,302,720,422,420,418,0.8543418314570871,0.8537223884861245,1.629033413284133,1.6358871312821146,-3.0,0.0006194429709626137,-0.006853717997981512,0.03847328886335455,0.01662349866307872,0.013198131493367602,True,True,True,True,0.04503266426476863,0.04506533901679428,0.023617249682922316,0.02351830277752805
142,10.1021/jacs.5b07856,https://doi.org/10.1021/jacs.5b07856,0.9953271028037384,True,347.9739,772.27,347.9739,775.7909999999999,348,772,348,774,348,772,424,426,424,1.240999572237913,1.2488887857319615,1.904624561323791,1.926611586403004,1.0,-0.007889213494048475,-0.021987025079212907,0.06854397094213871,0.024029017900912955,0.01759675060451052,True,True,True,True,0.05523287233575137,0.05488396703151255,0.03598817968329563,0.035577472608327214
143,10.1016/j.physb.2007.02.067,https://doi.org/10.1016/j.physb.2007.02.067,0.97,True,325.0054,713.43,325.51489999999995,725.008,326,712,326,724,326,712,386,398,386,0.23510148906206343,0.23753062652714457,0.500268796,0.5107746583007169,6.0,-0.002429137465081138,-0.010505862300716928,0.03606181542856801,0.018017481237749877,0.013883763471576929,True,True,True,True,0.153388290190915,0.1518196451372006,0.07208487860307804,0.0706022016607894
144,10.1016/j.physb.2006.10.001,https://doi.org/10.1016/j.physb.2006.10.001,0.98,True,329.5136,720.765,320.769,720.952,330,720,322,720,330,720,390,398,390,0.2130613438476385,0.19981365431830597,0.5191571910389043,0.4808599635196299,-4.0,0.01324768952933253,0.038297227519274446,0.03836796749997412,0.02021442644593249,0.017263819824260562,True,True,True,True,0.18007944006685367,0.1920187468212428,0.073904336032011,0.07979031404307763
145,10.1021/jp103697s,https://doi.org/10.1021/jp103697s,0.98,True,325.8711,722.2429999999999,323.8388,717.29,326,722,324,716,326,716,396,392,390,0.5081116804925133,0.5028885164139852,0.7746876289620883,0.7861102732863421,-4.0,0.005223164078528075,-0.011422644324253772,0.022277785302172615,0.012469913870020813,0.011193553994638785,True,True,True,True,0.04384426919802105,0.04429965007161391,0.028757120249899907,0.028339262390046253
146,10.1002/aelm.201500228,https://doi.org/10.1002/aelm.201500228,0.9834254143646409,True,347.44719999999995,705.996,348.6794,708.0070000000001,348,704,350,708,350,704,356,358,354,0.9325470630396887,0.9193573172005396,1.6343068912979777,1.6012346932180823,3.0,0.013189745839149114,0.033072198079895365,0.038315455873527915,0.01179047102186681,0.008756974439913148,True,True,True,True,0.0410868870774592,0.04167634841934929,0.023444468158056606,0.023928694547907532
147,10.1007/s11664-015-4251-1,https://doi.org/10.1007/s11664-015-4251-1,0.98125,True,297.2286,611.971,293.0673,613.9269999999999,298,610,294,612,298,610,312,318,312,0.5134681673351278,0.5086327020185317,0.909032808054583,0.9068581930984272,-1.0,0.004835465316596066,0.002174614956155785,0.03858232777862913,0.012681911962721814,0.00864933179037316,True,True,True,True,0.0751406420749885,0.07585498853202602,0.042443273154462925,0.042545050673034546
148,10.1007/s13391-014-4149-8,https://doi.org/10.1007/s13391-014-4149-8,0.970954356846473,True,301.497,769.97,295.509,777.545,302,768,296,776,302,768,466,480,466,0.689851871574132,0.6867289785047219,1.271750595786167,1.2516805699966462,1.0,0.0031228930694100487,0.020070025789520773,0.020725057241797296,0.011409417310882894,0.010146334883271357,True,True,True,True,0.03004276439013787,0.030179383556703646,0.016296479286479548,0.01655778458065609
149,10.1021/ic5010243,https://doi.org/10.1021/ic5010243,0.9950248756218906,True,323.12239094422966,723.17760905577,321.9305,722.337,324,722,322,722,324,722,398,400,398,1.2916140025604352,1.28599675208629,1.75375,1.754380146325835,-1.0,0.005617250474145186,-0.0006301463258351347,0.0363147698190347,0.014511200427481755,0.011857897357822127,True,True,True,True,0.02811580684867615,0.02823861705725209,0.020706925057183006,0.020699487448651323
150,10.1039/c4ta00072b,https://doi.org/10.1039/c4ta00072b,0.995575221238938,True,315.8423,766.172,315.6337,765.797,316,766,316,764,316,764,450,448,448,0.6516618071228174,0.6505275736469893,0.8043348438538206,0.796607132931372,-1.0,0.0011342334758280836,0.007727710922448616,0.015677082715252588,0.00721068955058088,0.0060105737075555705,True,True,True,True,0.024057083818475124,0.024099028773467184,0.019490741741509998,0.019679817148465298
151,10.1557/jmr.2015.124,https://doi.org/10.1557/jmr.2015.124,0.9813829787234043,True,76.6037,815.871,77.1271,828.621,78,814,78,828,78,814,736,750,736,0.4304355998611658,0.4020688506144095,1.6488698628806977,1.6521242548195214,7.0,0.028366749246756306,-0.0032543919388237086,0.19271748052956866,0.052820009171839294,0.030411536229675892,True,True,True,True,0.44772662993425366,0.47931462543062764,0.11687852684315363,0.11664829686228484
152,10.1021/ja504896a,https://doi.org/10.1021/ja504896a,0.9955555555555555,True,322.269,771.396,322.128,773.775,324,770,324,772,324,770,446,448,446,0.930156730713344,0.985589600739095,1.9108892725484328,1.997512038231084,1.0,-0.055432870025750924,-0.08662276568265126,0.22744571128596913,0.09151842720434136,0.06282958277883696,True,True,True,True,0.2445240718857556,0.23077121665590555,0.11902610713944671,0.1138645009055294
153,10.1557/PROC-1267-DD04-11,https://doi.org/10.1557/PROC-1267-DD04-11,0.9878787878787879,True,324.861,650.235,320.046,651.708,326,650,322,650,326,650,324,328,324,0.5292382908966207,0.5223157899853081,0.9680207321009706,0.9632084122152568,-2.0,0.0069225009113125235,0.004812319885713845,0.036715587562225704,0.01613832261497705,0.013119667259276846,True,True,True,True,0.06937439749497941,0.07029384955652682,0.03792851366162273,0.03811800966084227
154,10.1088/0022-3727/45/11/115302,https://doi.org/10.1088/0022-3727/45/11/115302,1.0,True,317.358,599.653,316.659,599.186,318,598,318,598,318,598,280,280,280,0.34907291598061385,0.34839053109297374,0.4288229322852445,0.4368036395029126,0.0,0.0006823848876401084,-0.007980707217668137,0.02753713119811252,0.009879126786945858,0.0067864913406423645,True,True,True,True,0.07888647310478199,0.07904098630844758,0.06421562170512693,0.06304235749832597
155,10.1063/1.3138803,https://doi.org/10.1063/1.3138803,0.9861751152073732,True,328.771,757.961,325.879,758.127,330,756,326,758,330,756,426,432,426,0.5899786336822644,0.5776393488094107,0.8164569998595421,0.8263431461978974,-1.0,0.01233928487285374,-0.009886146338355273,0.02718855637334683,0.014914672618034766,0.013974636061817923,True,True,True,True,0.04608396782719651,0.047068393850567755,0.033300659285209346,0.03290225918668847
156,10.1063/1.4824353,https://doi.org/10.1063/1.4824353,0.6338028169014085,True,321.0,604.137,420.26,600.263,322,604,422,600,422,600,282,178,178,0.9037187987045606,0.7614959094909448,0.9926963796267972,0.968753907436201,48.0,0.1422228892136158,0.023942472190596198,0.04635095944085843,0.03354751897798562,0.032585163063975346,True,True,True,True,0.05128913939524153,0.06086829733838459,0.046691979936789946,0.04784595869504759
157,10.1007/s11664-014-3076-7,https://doi.org/10.1007/s11664-014-3076-7,0.9865771812080537,True,325.18,618.882,324.52,622.345,326,618,326,622,326,618,292,296,292,1.1257442999455483,1.1277451193902992,1.4087784278872424,1.416363892742805,2.0,-0.0020008194447509453,-0.0075854648555626625,0.028213482311047366,0.008948613920281573,0.00674020298873208,True,True,True,True,0.025062069878934355,0.025017605331159067,0.020026912502741384,0.019919656562560086
159,10.1039/C5TC01429H,https://doi.org/10.1039/C5TC01429H,0.9872611464968153,True,300.0,611.647,296.149,609.68,300,610,298,608,300,608,310,310,308,0.6585723872229888,0.6597404605815179,0.9729262599469496,0.9623991815588488,-2.0,-0.001168073358529087,0.010527078388100741,0.04073495490622281,0.015589144526886745,0.011946137992825036,True,True,True,True,0.061853420666466825,0.06174390891581459,0.04186849156321873,0.042326464617563626
160,10.1002/aenm.201100613,https://doi.org/10.1002/aenm.201100613,0.9952153110047847,True,300.0,714.536,297.101,714.58,300,714,298,714,300,714,414,416,414,0.5310694985192598,0.4966496531677806,1.0079789504795458,0.9352274157851816,-1.0,0.034419845351479184,0.07275153469436413,0.09517045878167507,0.04315900131365241,0.036224737435151685,True,True,True,True,0.17920528112993034,0.19162493756846363,0.09441710934181487,0.1017618358651019
161,10.1088/1674-1056/21/10/106101,https://doi.org/10.1088/1674-1056/21/10/106101,0.9694656488549618,True,313.673,566.798,311.745,572.937,314,566,312,572,314,566,252,260,252,0.8298047203855177,0.804954223163011,1.1931983130835018,1.1481544359471385,2.0,0.02485049722250665,0.045043877136363264,0.04227538391192409,0.023047798443217065,0.01878884925744282,True,True,True,True,0.050946183931423576,0.052518991385380825,0.03543030814607395,0.036820294019985364
162,10.1016/j.ssi.2014.03.025,https://doi.org/10.1016/j.ssi.2014.03.025,0.9933333333333333,True,323.137,621.473,320.944,621.341,324,620,322,620,324,620,296,298,296,0.4080051619614731,0.3777939117999225,0.961136944347064,0.936666034739494,-1.0,0.030211250161550574,0.024470909607570035,0.11801244974730798,0.03967121960331357,0.031029412750446933,True,True,True,True,0.2892425409030771,0.3123725556747635,0.12278421971124856,0.12599202423319392
163,10.1063/1.4963779,https://doi.org/10.1063/1.4963779,0.9915611814345991,True,300.363,771.607,298.527,772.018,302,770,300,772,302,770,468,472,468,0.30987626958073383,0.30330536105911937,0.6928049737322145,0.6760850658019083,0.0,0.00657090852161446,0.0167199079303062,0.019214455132471886,0.007727011070441916,0.00622178618434371,True,True,True,True,0.06200686215330159,0.06335019949985869,0.027734291555329867,0.028420173886967187
164,10.1063/1.4896435,https://doi.org/10.1063/1.4896435,0.9865771812080537,True,306.673,601.544,305.693,603.754,308,600,306,602,308,600,292,296,292,0.8229463879501016,0.8314707392850039,1.1204221919472406,1.178895582003697,0.0,-0.00852435133490237,-0.058473390056456465,0.058759748959615,0.016890838278107143,0.012567583879736069,True,True,True,True,0.07140167308587522,0.07066965340252807,0.05244429232296206,0.04984304789720616
165,10.1039/c1jm13888j,https://doi.org/10.1039/c1jm13888j,0.9830508474576272,True,301.917,651.269,296.397,649.132,302,650,298,648,302,648,348,350,346,0.7881202319528163,0.847159462683716,1.051260358974359,1.0580057112222616,-3.0,-0.05903923073089967,-0.006745352247902625,0.22782581428307042,0.09697181629594391,0.05855550604375282,True,True,True,True,0.2890749470021346,0.2689290792566268,0.21671683169461853,0.21533514598883832
166,10.1063/1.3029774,https://doi.org/10.1063/1.3029774,0.9774011299435028,True,326.518,674.632,320.754,672.129,328,674,322,672,328,672,346,350,344,1.2554766730988909,1.269286926275741,1.6030495024647482,1.61583618930216,-4.0,-0.01381025317685003,-0.012786686837411798,0.033601032021761235,0.013512544565947462,0.01133482203441305,True,True,True,True,0.02676356537857758,0.02647236911227881,0.020960695206291756,0.020794825765273084
167,10.1016/j.actamat.2015.04.011,https://doi.org/10.1016/j.actamat.2015.04.011,0.890625,True,338.728,680.155,302.664,686.046,340,680,304,686,340,680,340,382,340,0.7453494820913672,0.7888075012597965,1.4156680271398747,1.394575751574779,-15.0,-0.043458019168429285,0.02109227556509574,0.06818555851134056,0.019913039579991396,0.014704235134235855,True,True,True,True,0.09148132540458674,0.08644131604027865,0.04816493500181558,0.048893406065854975
168,10.1016/j.jallcom.2010.03.170,https://doi.org/10.1016/j.jallcom.2010.03.170,0.9668508287292817,True,322.929,675.618,312.645,673.321,324,674,314,672,324,672,350,358,348,1.2279418002397842,1.2443374959374915,1.4643311431143116,1.497614656451825,-6.0,-0.01639569569770738,-0.03328351333751334,0.033815051698936394,0.01897273725202614,0.016416575624037623,True,True,True,True,0.027537992185242995,0.02717514485365558,0.02309248960383318,0.022579274016355858
169,10.2320/matertrans.47.1058,https://doi.org/10.2320/matertrans.47.1058,0.9939759036144579,True,326.322,656.093,325.487,657.522,328,656,326,656,328,656,328,330,328,0.07640555062291125,0.07205830405437394,0.1250195668771854,0.1257866320101817,-1.0,0.0043472465685373135,-0.0007670651329962919,0.013121026403041997,0.006108670919588238,0.004794858823817269,True,True,True,True,0.1717287068291538,0.18208902603565438,0.10495178259521253,0.10431177139697902
171,10.1016/j.jcrysgro.2006.10.270,https://doi.org/10.1016/j.jcrysgro.2006.10.270,0.9759036144578314,True,349.061,843.797,345.652,834.783,350,842,346,834,350,834,492,488,484,0.14395477408281346,0.1405943807281892,0.175439,0.1684606087735312,-6.0,0.0033603933546242637,0.006978391226468816,0.010965832987579804,0.007145649869229728,0.006637511091637673,True,True,True,True,0.07617554233575778,0.07799623947119214,0.06250510426746507,0.06509434500691876
172,10.1007/s11837-016-2060-5,https://doi.org/10.1007/s11837-016-2060-5,0.959349593495935,True,299.116,791.121,307.323,778.976,300,790,308,778,308,778,490,470,470,1.088456726811254,1.1010777267971956,1.5727133894420895,1.68242392553588,-2.0,-0.012620999985941683,-0.10971053609379045,0.1432175860195628,0.05286826164589809,0.03901733818424012,True,True,True,True,0.13157857587883487,0.13007036881597156,0.09106400885311237,0.08512574259424278
173,10.1007/s11664-016-5088-y,https://doi.org/10.1007/s11664-016-5088-y,0.9645390070921985,True,304.166,850.0,287.857,849.069,306,850,288,848,306,848,544,560,542,0.09064131453391158,0.0931981181303288,0.1656301069697476,0.1645053572926162,-10.0,-0.0025568035964172176,0.001124749677131387,0.002450487853927902,0.000645223313120294,0.00047267207328948526,True,True,True,True,0.027034999067793775,0.026293319039995263,0.014794942168186153,0.014896097575527964
174,10.1109/ICT.2007.4569472,https://doi.org/10.1109/ICT.2007.4569472,0.9261744966442953,True,319.701810436634,871.352502662406,293.611297915265,888.634835238735,320,870,294,888,320,870,550,594,550,0.5503677486738338,0.5106119517848378,0.8703425978483147,0.779521527394982,-4.0,0.039755796888996,0.09082107045333265,0.14849442683827074,0.0851064005604057,0.06733580935802762,True,True,True,True,0.2698094632108857,0.2908165904053172,0.1706160622327148,0.19049432455638765
175,10.1109/ICT.1998.740395 ,https://doi.org/10.1109/ICT.1998.740395 ,0.995260663507109,True,334.5299984273209,756.6405680153679,335.514271585617,754.732833558887,336,756,336,754,336,754,420,418,418,0.23250985221615345,0.26272599763397836,0.656786171137203,0.6819324815619748,-1.0,-0.030216145417824913,-0.02514631042477189,0.07006557912165134,0.03560723643506598,0.028219924065786852,True,True,True,True,0.30134456004261995,0.2666868895832095,0.10667943723652885,0.10274562514043217
176,10.1073/pnas.1424388112,https://doi.org/10.1073/pnas.1424388112,1.0,True,302.3469,723.577,303.4705,723.5840000000001,304,722,304,722,304,722,418,418,418,0.9440331695587316,0.9323266412486703,1.373354104744091,1.3565008256479505,0.0,0.01170652831006136,0.016853279096140428,0.02904042453091804,0.015008157038220777,0.01275947110088199,True,True,True,True,0.030762080684614477,0.031148337123590115,0.02114562036884828,0.021408335315274505
177,10.1016/j.mseb.2008.12.029,https://doi.org/10.1016/j.mseb.2008.12.029,0.7417840375586855,True,325.171,750.376,331.746,647.222,326,750,332,646,332,646,424,314,314,0.08084996230813482,0.06978222956358399,0.0993613906145001,0.0863100247358918,-49.0,0.011067732744550834,0.013051365878608293,0.022430912804639505,0.011691657817321312,0.009611941624984974,True,True,True,True,0.2774387540114238,0.3214416183736429,0.2257507938034645,0.25988768828740316
178,10.1007/s11664-009-0735-1,https://doi.org/10.1007/s11664-009-0735-1,0.9904153354632588,True,300.136,925.381,298.121,920.72,302,924,300,920,302,920,622,620,618,0.5985985755161427,0.5899100120861198,0.9809097223280344,0.9851537424256132,-3.0,0.008688563430022889,-0.004244020097578738,0.08349004049392983,0.031853737695497576,0.025488976430881376,True,True,True,True,0.13947584225695892,0.14153012965262451,0.0851149077162569,0.08474823461398359
179,10.1007/s11664-009-0735-1,https://doi.org/10.1007/s11664-009-0735-1,0.939873417721519,True,300.377675199328,896.936634494335,302.213,932.781,302,896,304,932,304,896,594,628,592,0.1399477017424343,0.1268202640407766,0.2563498408147709,0.263216943653316,19.0,0.013127437701657696,-0.0068671028385450805,0.023390920871168203,0.010227971181950306,0.0074925734698700385,True,True,True,True,0.1671404430364841,0.18444150899770487,0.0912460908765285,0.08886555913352018
181,10.2320/matertrans1989.33.851,https://doi.org/10.2320/matertrans1989.33.851,0.8458904109589042,True,300.903346151416,794.93826853807,299.480847186013,883.184451380739,302,794,300,882,302,794,492,582,492,0.5857756351787525,0.7262558370283795,1.0871207160242549,1.3152449725052016,43.0,-0.14048020184962695,-0.2281242564809467,0.8839823767140704,0.2525934135843343,0.13471577526520304,True,True,True,True,1.509080138582955,1.2171776550961166,0.8131409545270295,0.6721047372873151
183,10.1016/j.physb.2005.04.017,https://doi.org/10.1016/j.physb.2005.04.017,0.9854545454545455,True,313.938053097345,856.679,314.685,862.238,314,856,316,862,316,856,542,546,540,0.4364376807091094,0.41511077663342955,0.8645113038477921,0.8749793428202441,4.0,0.02132690407567983,-0.010468038972452076,0.03604426223325141,0.019026731059725292,0.016624901509518016,True,True,True,True,0.08258742044153451,0.08683046613622583,0.04169322260197705,0.04119441507850129
184,10.1143/JJAP.46.3309,https://doi.org/10.1143/JJAP.46.3309,0.9853479853479854,True,322.864,861.48,319.78,865.398,324,860,320,864,324,860,536,544,536,0.1965012783108795,0.18997384262539163,0.3238926069987389,0.3235862454087259,0.0,0.006527435685487859,0.00030636159001301566,0.01456838703032079,0.008214575282158106,0.00673574100418912,True,True,True,True,0.07413889189704165,0.0766862786423082,0.04497906625691371,0.04502165106529567
185,10.1016/j.intermet.2007.02.009,https://doi.org/10.1016/j.intermet.2007.02.009,1.0,True,327.342549923195,853.603366649132,327.013506753376,853.476738369184,328,852,328,852,328,852,524,524,524,0.30741330237967923,0.2973476502550893,0.5582491245622817,0.5409334333053529,0.0,0.01006565212458993,0.017315691256928778,0.017315691256928778,0.010690430084577849,0.010073359617279516,True,True,True,True,0.056327072130218224,0.05823382576614933,0.03101785653583579,0.032010761751444926
186,10.4028/www.scientific.net/AMR.66.17,https://doi.org/10.4028/www.scientific.net/AMR.66.17,1.0,True,334.853700516351,822.949426264343,334.408602150537,823.225806451612,336,822,336,822,336,822,486,486,486,0.3612903974223471,0.36424669889883743,0.8027690279608699,0.9185550801949292,0.0,-0.0029563014764903417,-0.11578605223405924,0.11578605223405924,0.04035640090002789,0.031480474808942206,True,True,True,True,0.32047918533164277,0.31787811003941757,0.14423333262890045,0.12605237805607472
187,10.1021/acs.chemmater.6b02308,https://doi.org/10.1021/acs.chemmater.6b02308,0.9840637450199203,True,298.54,798.842,296.811,792.56,300,798,298,792,300,792,498,494,492,0.9960432157632941,0.9998867943177995,1.454959094449854,1.4607707271403234,-4.0,-0.0038435785545053447,-0.005811632690469359,0.025932052737831612,0.010611444136655017,0.009317175331814333,True,True,True,True,0.026035067884036735,0.025934988725923192,0.017823217736328858,0.017752308597118092
188,10.1063/1.2981516,https://doi.org/10.1063/1.2981516,0.9912280701754386,True,319.281,772.229,321.178,774.57,320,772,322,774,322,772,452,452,450,0.7704864859492755,0.7603403547740665,1.0779696301614403,1.0315159360503594,2.0,0.010146131175209017,0.04645369411108091,0.0753217930221407,0.030772310833095035,0.02243187318213555,True,True,True,True,0.09775874644879816,0.09906325838054778,0.06987376166697781,0.07302048411442423
189,10.1088/0022-3727/41/18/185103,https://doi.org/10.1088/0022-3727/41/18/185103,0.952755905511811,True,320.301,805.611,308.955,817.91,322,804,310,816,322,804,482,506,482,0.42076093963153316,0.4093657689994045,0.8154254960152338,0.7878704860292743,0.0,0.011395170632128637,0.0275550099859595,0.02276464362614128,0.014216024792232348,0.012671689631247885,True,True,True,True,0.05410350981266614,0.055609543713886815,0.027917502871060568,0.02889389059472324
190,10.1063/1.4918311,https://doi.org/10.1063/1.4918311,0.9920318725099602,True,300.0,800.0,300.252908447142,799.747091552857,300,800,302,798,302,798,500,496,496,0.6411156628269916,0.6653169583434102,1.1126482785253762,1.1665132818943245,0.0,-0.024201295516418586,-0.05386500336894828,0.14904751909543845,0.048314087908440176,0.0340913706450426,True,True,True,True,0.23248148148216385,0.22402483091150374,0.13395744367031717,0.12777181486814893
191,10.1007/s11664-009-0698-2,https://doi.org/10.1007/s11664-009-0698-2,0.8735632183908046,True,318.4,492.829,321.176,473.29,320,492,322,472,322,472,172,150,150,1.0293858999047463,1.0378347942196082,1.4806671805672562,1.4628497891043069,-9.0,-0.008448894314861954,0.01781739146294936,0.13476213532039094,0.036872696353609666,0.02843567136027841,True,True,True,True,0.13091507794390916,0.12984931327314408,0.0910144677271515,0.09212301654218708
192,10.2320/matertrans1989.33.851,https://doi.org/10.2320/matertrans1989.33.851,0.95,True,300.953163874344,575.185487902617,309.296864143777,581.294177590439,302,574,310,580,310,574,272,270,264,0.10196465478250175,0.0348118463600589,0.1502799595513444,0.0520888984440436,7.0,0.06715280842244284,0.0981910611073008,0.0996375809939396,0.07095537606484485,0.06750983414687314,True,True,True,True,0.9771776426495439,2.8621745587231477,0.6630130943034862,1.9128371681918956
193,10.2320/matertrans1989.33.851,https://doi.org/10.2320/matertrans1989.33.851,0.9132653061224489,True,303.843721140169,693.520550426568,300.195669342386,661.211892609749,304,692,302,660,304,660,388,358,356,0.7759330596235271,0.8192777141458459,1.7341000211182835,1.530945983369588,-17.0,-0.04334465452231884,0.20315403774869556,0.2682510045531905,0.11383544257273943,0.09001967649331684,True,True,True,True,0.3457141066825307,0.32742377819084323,0.15469177168927156,0.17521911776584975
194,10.1021/nl8026795,https://doi.org/10.1021/nl8026795,0.9812206572769953,True,327.4136,1163.027,321.15,1173.15,328,1162,322,1172,328,1162,834,850,834,0.5769610423708921,0.58062319085257,0.9899475858333332,1.0334759591234326,2.0,-0.003662148481677896,-0.0435283732900994,0.047720506623432635,0.016418350491634023,0.012196438908056856,True,True,True,True,0.08271010192878173,0.08218842680631004,0.04820508409368132,0.04617476217241466
195,10.1021/nl102931z,https://doi.org/10.1021/nl102931z,0.9868421052631579,True,149.62,300.018,149.593,299.413,150,300,150,298,150,298,150,148,148,0.22526626115849485,0.17069643443840485,0.4143056893553222,0.3003499323083828,-1.0,0.05456982672009,0.11395575704693939,0.11479992171321818,0.06031265359859292,0.056298540025023,True,True,True,True,0.509618800093842,0.6725384867640178,0.27708989922839794,0.38222056795853687
196,10.1063/1.3027060,https://doi.org/10.1063/1.3027060,0.9930232558139535,True,314.2844,1171.617,316.0134,1174.508,316,1170,318,1174,318,1170,854,856,852,0.7786040864471236,0.7684933480297227,1.3210780622533078,1.3122204708748713,3.0,0.010110738417400955,0.008857591378436558,0.020210212542696504,0.011368730093873401,0.009951472985122048,True,True,True,True,0.025956982366890025,0.02629848728620985,0.015298272766883121,0.015401537311197517
197,10.1039/c2jm16369a,https://doi.org/10.1039/c2jm16369a,1.0,True,301.5260703688,660.921501706484,300.798084596967,661.21308858739,302,660,302,660,302,660,358,358,358,0.6707344747384512,0.6619393946024741,0.9575956815114716,0.9401637803745108,0.0,0.008795080135977074,0.017431901136960803,0.018005257524595586,0.01101324593500118,0.009842283898150185,True,True,True,True,0.02684409136956413,0.02720076440745545,0.018802567589043466,0.0191511924841683
199,10.1088/0953-8984/26/44/445002,https://doi.org/10.1088/0953-8984/26/44/445002,0.9285714285714286,True,320.01003009027,633.149448345035,312.079646017699,649.690265486725,322,632,314,648,322,632,310,334,310,0.03703298663329141,0.050799562650409184,0.0839740943631034,0.1011547128362123,4.0,-0.013766576017117775,-0.017180618473108908,0.028539674861616196,0.01771604253295917,0.015140265735554416,True,True,True,True,0.7706555008436718,0.5618094600148357,0.3398628479184407,0.2821388550410604
200,10.1039/c4ee03042g,https://doi.org/10.1039/c4ee03042g,0.9975,True,300.388672959467,1099.61132704053,300.358680057388,1100.21520803443,302,1098,302,1100,302,1098,796,798,796,0.5723454250771828,0.5822429671981237,1.0940696864111488,1.1028712077578633,1.0,-0.00989754212094096,-0.008801521346714525,0.026597831365646085,0.015306054611852866,0.011647966594890119,True,True,True,True,0.04647164142538446,0.04568167047794579,0.02431091154064814,0.02411689703979077
201,10.1039/C4EE02813A,https://doi.org/10.1039/C4EE02813A,0.9814814814814815,True,299.0121,515.2439999999999,298.99159999999995,510.914,300,514,300,510,300,510,214,210,210,0.9024755811112354,0.9059342056726315,1.1434646251340548,1.1368204485495166,-2.0,-0.0034586245613961175,0.006644176584538197,0.03145657873840657,0.016206143112680333,0.013906697551701869,True,True,True,True,0.03485587798361645,0.03472280717676503,0.027509883600219588,0.027670665828137077
202,10.1038/nature08088,https://doi.org/10.1038/nature08088,0.9895287958115183,True,323.156722751498,702.578425985727,324.386382257828,704.69836645675,324,702,326,704,326,702,378,378,376,0.4588964395890802,0.4503264563052952,1.471781908531989,1.4866275172823575,2.0,0.008569983283784999,-0.014845608750368555,0.032029295051171025,0.011254132380406089,0.009167247120501596,True,True,True,True,0.06979634681814426,0.07112461327268105,0.021762256259229507,0.02154493622566765
203,10.1039/C4CP04875J,https://doi.org/10.1039/C4CP04875J,0.9682539682539683,True,384.391,876.628,373.15,873.15,386,876,374,872,386,872,490,498,486,0.41393728670999996,0.4068724709416908,0.6646714220000001,0.654204408977727,-8.0,0.007064815768309141,0.010467013022273042,0.02816531329654015,0.018442370368580714,0.017310505991751296,True,True,True,True,0.06804246488737428,0.06922393454477913,0.04237479206160326,0.04305277205415328
204,10.1088/0022-3727/40/2/035,https://doi.org/10.1088/0022-3727/40/2/035,1.0,True,327.5948884955351,724.9741347053321,327.540079247456,725.994564517666,328,724,328,724,328,724,396,396,396,0.027170487799873997,0.02850078298870193,0.0520918096410122,0.0527066815016072,0.0,-0.0013302951888279346,-0.000614871860595001,0.008585300674780305,0.0026423553136655153,0.00138493724295933,True,True,True,True,0.3159788936443062,0.3012303443797887,0.16481095077989086,0.16288827962956673
